0	0	-29.4528	-nan	-44.0186	-nan	inf	22.2927
13.41	-0.000255042	-29.4528	-0.00672979	-0.00674134	0	1.15449e-05	6.11484
13.42	-0.000251743	-29.4528	-0.00663012	-0.00664148	0	1.13654e-05	6.11028
13.43	-0.00024848	-29.4528	-0.00653192	-0.00654311	0	1.11888e-05	6.10573
13.44	-0.000245252	-29.4528	-0.00643517	-0.00644619	0	1.10149e-05	6.10119
13.45	-0.000242058	-29.4528	-0.00633986	-0.00635071	0	1.08437e-05	6.09665
13.46	-0.0002389	-29.4528	-0.00624596	-0.00625664	0	1.06751e-05	6.09212
13.47	-0.000235775	-29.4528	-0.00615345	-0.00616396	0	1.05092e-05	6.0876
13.48	-0.000232683	-29.4528	-0.00606231	-0.00607266	0	1.03459e-05	6.08309
13.49	-0.000229625	-29.4528	-0.00597252	-0.00598271	0	1.01851e-05	6.07858
13.5	-0.000226599	-29.4528	-0.00588406	-0.00589409	0	1.00268e-05	6.07407
13.51	-0.000223605	-29.4528	-0.00579691	-0.00580678	0	9.87102e-06	6.06958
13.52	-0.000220643	-29.4528	-0.00571105	-0.00572077	0	9.71763e-06	6.06509
13.53	-0.000217712	-29.4528	-0.00562646	-0.00563603	0	9.56663e-06	6.06061
13.54	-0.000214812	-29.4528	-0.00554312	-0.00555254	0	9.41798e-06	6.05613
13.55	-0.000211943	-29.4528	-0.00546102	-0.00547029	0	9.27165e-06	6.05166
13.56	-0.000209104	-29.4528	-0.00538014	-0.00538926	0	9.12759e-06	6.0472
13.57	-0.000206294	-29.4528	-0.00530045	-0.00530943	0	8.98577e-06	6.04274
13.58	-0.000203514	-29.4528	-0.00522194	-0.00523079	0	8.84617e-06	6.03829
13.59	-0.000200763	-29.4528	-0.00514459	-0.0051533	0	8.70873e-06	6.03385
13.6	-0.00019804	-29.4528	-0.0050684	-0.00507697	0	8.57344e-06	6.02941
13.61	-0.000195345	-29.4528	-0.00499332	-0.00500176	0	8.44025e-06	6.02498
13.62	-0.000192678	-29.4528	-0.00491936	-0.00492767	0	8.30913e-06	6.02056
13.63	-0.000190038	-29.4528	-0.0048465	-0.00485468	0	8.18006e-06	6.01614
13.64	-0.000187425	-29.4528	-0.00477472	-0.00478277	0	8.05299e-06	6.01173
13.65	-0.000184839	-29.4528	-0.00470399	-0.00471192	0	7.9279e-06	6.00733
13.66	-0.000182279	-29.4528	-0.00463432	-0.00464212	0	7.80476e-06	6.00293
13.67	-0.000179745	-29.4528	-0.00456568	-0.00457336	0	7.68354e-06	5.99854
13.68	-0.000177236	-29.4528	-0.00449805	-0.00450561	0	7.5642e-06	5.99415
13.69	-0.000174753	-29.4528	-0.00443143	-0.00443887	0	7.44672e-06	5.98977
13.7	-0.000172294	-29.4528	-0.00436579	-0.00437312	0	7.33107e-06	5.9854
13.71	-0.00016986	-29.4528	-0.00430112	-0.00430834	0	7.21721e-06	5.98104
13.72	-0.00016745	-29.4528	-0.00423741	-0.00424452	0	7.10513e-06	5.97668
13.73	-0.000165064	-29.4528	-0.00417465	-0.00418165	0	6.99479e-06	5.97232
13.74	-0.000162701	-29.4528	-0.00411282	-0.0041197	0	6.88617e-06	5.96798
13.75	-0.000160361	-29.4528	-0.0040519	-0.00405868	0	6.77924e-06	5.96364
13.76	-0.000158044	-29.4528	-0.00399188	-0.00399855	0	6.67398e-06	5.9593
13.77	-0.00015575	-29.4528	-0.00393275	-0.00393932	0	6.57035e-06	5.95497
13.78	-0.000153477	-29.4528	-0.0038745	-0.00388097	0	6.46833e-06	5.95065
13.79	-0.000151226	-29.4528	-0.00381711	-0.00382348	0	6.3679e-06	5.94634
13.8	-0.000148997	-29.4528	-0.00376057	-0.00376684	0	6.26903e-06	5.94203
13.81	-0.000146789	-29.4528	-0.00370487	-0.00371104	0	6.1717e-06	5.93773
13.82	-0.000144602	-29.4528	-0.00364999	-0.00365607	0	6.07589e-06	5.93343
13.83	-0.000142435	-29.4528	-0.00359593	-0.00360191	0	5.98156e-06	5.92914
13.84	-0.000140289	-29.4528	-0.00354266	-0.00354855	0	5.8887e-06	5.92486
13.85	-0.000138162	-29.4528	-0.00349019	-0.00349599	0	5.79729e-06	5.92058
13.86	-0.000136055	-29.4528	-0.00343849	-0.0034442	0	5.7073e-06	5.91631
13.87	-0.000133967	-29.4528	-0.00338756	-0.00339318	0	5.61871e-06	5.91204
13.88	-0.000131899	-29.4528	-0.00333738	-0.00334292	0	5.53149e-06	5.90778
13.89	-0.000129849	-29.4528	-0.00328795	-0.0032934	0	5.44564e-06	5.90353
13.9	-0.000127817	-29.4528	-0.00323925	-0.00324461	0	5.36111e-06	5.89928
13.91	-0.000125804	-29.4528	-0.00319127	-0.00319654	0	5.27791e-06	5.89504
13.92	-0.000123808	-29.4528	-0.003144	-0.00314919	0	5.19599e-06	5.8908
13.93	-0.00012183	-29.4528	-0.00309743	-0.00310254	0	5.11535e-06	5.88658
13.94	-0.00011987	-29.4528	-0.00305155	-0.00305658	0	5.03597e-06	5.88235
13.95	-0.000117926	-29.4528	-0.00300635	-0.0030113	0	4.95781e-06	5.87814
13.96	-0.000115999	-29.4528	-0.00296181	-0.0029667	0	4.88088e-06	5.87393
13.97	-0.000114089	-29.4528	-0.00291794	-0.00292275	0	4.80514e-06	5.86972
13.98	-0.000112194	-29.4528	-0.00287472	-0.00287945	0	4.73057e-06	5.86552
13.99	-0.000110316	-29.4528	-0.00283214	-0.0028368	0	4.65717e-06	5.86133
14	-0.000108453	-29.4528	-0.00279019	-0.00279477	0	4.58491e-06	5.85714
14.01	-0.000106606	-29.4528	-0.00274886	-0.00275337	0	4.51377e-06	5.85296
14.02	-0.000104774	-29.4528	-0.00270814	-0.00271259	0	4.44374e-06	5.84879
14.03	-0.000102957	-29.4528	-0.00266803	-0.0026724	0	4.37479e-06	5.84462
14.04	-0.000101154	-29.4528	-0.00262851	-0.00263281	0	4.30692e-06	5.84046
14.05	-9.93657e-05	-29.4528	-0.00258957	-0.00259381	0	4.2401e-06	5.8363
14.06	-9.75914e-05	-29.4528	-0.00255121	-0.00255539	0	4.17432e-06	5.83215
14.07	-9.58311e-05	-29.4528	-0.00251342	-0.00251753	0	4.10957e-06	5.828
14.08	-9.40843e-05	-29.4528	-0.00247619	-0.00248024	0	4.04582e-06	5.82386
14.09	-9.23509e-05	-29.4528	-0.00243952	-0.0024435	0	3.98306e-06	5.81973
14.1	-9.06306e-05	-29.4528	-0.00240338	-0.0024073	0	3.92127e-06	5.8156
14.11	-8.89232e-05	-29.4528	-0.00236778	-0.00237164	0	3.86045e-06	5.81148
14.12	-8.72284e-05	-29.4528	-0.00233271	-0.00233651	0	3.80057e-06	5.80737
14.13	-8.55459e-05	-29.4528	-0.00229815	-0.00230189	0	3.74162e-06	5.80326
14.14	-8.38756e-05	-29.4528	-0.00226411	-0.00226779	0	3.68359e-06	5.79915
14.15	-8.22173e-05	-29.4528	-0.00223057	-0.0022342	0	3.62646e-06	5.79505
14.16	-8.05705e-05	-29.4528	-0.00219753	-0.0022011	0	3.57022e-06	5.79096
14.17	-7.89353e-05	-29.4528	-0.00216498	-0.0021685	0	3.51485e-06	5.78687
14.18	-7.73112e-05	-29.4528	-0.00213291	-0.00213637	0	3.46034e-06	5.78279
14.19	-7.56981e-05	-29.4528	-0.00210132	-0.00210473	0	3.40668e-06	5.77872
14.2	-7.40957e-05	-29.4528	-0.00207019	-0.00207355	0	3.35386e-06	5.77465
14.21	-7.25039e-05	-29.4528	-0.00203953	-0.00204283	0	3.30185e-06	5.77058
14.22	-7.09223e-05	-29.4528	-0.00200932	-0.00201257	0	3.25065e-06	5.76653
14.23	-6.93508e-05	-29.4528	-0.00197955	-0.00198275	0	3.20025e-06	5.76247
14.24	-6.77892e-05	-29.4528	-0.00195023	-0.00195338	0	3.15063e-06	5.75843
14.25	-6.62371e-05	-29.4528	-0.00192134	-0.00192444	0	3.10178e-06	5.75439
14.26	-6.46945e-05	-29.4528	-0.00189288	-0.00189593	0	3.05369e-06	5.75035
14.27	-6.31611e-05	-29.4528	-0.00186484	-0.00186785	0	3.00634e-06	5.74632
14.28	-6.16366e-05	-29.4528	-0.00183722	-0.00184018	0	2.95974e-06	5.7423
14.29	-6.01209e-05	-29.4528	-0.00181	-0.00181292	0	2.91385e-06	5.73828
14.3	-5.86137e-05	-29.4528	-0.00178319	-0.00178606	0	2.86868e-06	5.73427
14.31	-5.71148e-05	-29.4528	-0.00175678	-0.0017596	0	2.82421e-06	5.73026
14.32	-5.5624e-05	-29.4528	-0.00173076	-0.00173354	0	2.78043e-06	5.72626
14.33	-5.41412e-05	-29.4528	-0.00170512	-0.00170786	0	2.73733e-06	5.72226
14.34	-5.2666e-05	-29.4528	-0.00167986	-0.00168256	0	2.6949e-06	5.71827
14.35	-5.11983e-05	-29.4528	-0.00165498	-0.00165763	0	2.65313e-06	5.71429
14.36	-4.97378e-05	-29.4528	-0.00163046	-0.00163307	0	2.61201e-06	5.71031
14.37	-4.82844e-05	-29.4528	-0.00160631	-0.00160888	0	2.57153e-06	5.70633
14.38	-4.68379e-05	-29.4528	-0.00158252	-0.00158505	0	2.53167e-06	5.70236
14.39	-4.5398e-05	-29.4528	-0.00155907	-0.00156157	0	2.49244e-06	5.6984
14.4	-4.39645e-05	-29.4528	-0.00153598	-0.00153843	0	2.45381e-06	5.69444
14.41	-4.25373e-05	-29.4528	-0.00151323	-0.00151564	0	2.41578e-06	5.69049
14.42	-4.11162e-05	-29.4528	-0.00149081	-0.00149319	0	2.37834e-06	5.68655
14.43	-3.97008e-05	-29.4528	-0.00146873	-0.00147107	0	2.34149e-06	5.68261
14.44	-3.82912e-05	-29.4528	-0.00144697	-0.00144928	0	2.30521e-06	5.67867
14.45	-3.68869e-05	-29.4528	-0.00142554	-0.00142781	0	2.26949e-06	5.67474
14.46	-3.54879e-05	-29.4528	-0.00140442	-0.00140666	0	2.23432e-06	5.67082
14.47	-3.40939e-05	-29.4528	-0.00138362	-0.00138582	0	2.1997e-06	5.6669
14.48	-3.27047e-05	-29.4528	-0.00136312	-0.00136529	0	2.16562e-06	5.66298
14.49	-3.13202e-05	-29.4528	-0.00134293	-0.00134506	0	2.13207e-06	5.65908
14.5	-2.99402e-05	-29.4528	-0.00132304	-0.00132514	0	2.09903e-06	5.65517
14.51	-2.85644e-05	-29.4528	-0.00130344	-0.00130551	0	2.06651e-06	5.65127
14.52	-2.71926e-05	-29.4528	-0.00128413	-0.00128617	0	2.0345e-06	5.64738
14.53	-2.58247e-05	-29.4528	-0.00126511	-0.00126711	0	2.00298e-06	5.6435
14.54	-2.44605e-05	-29.4528	-0.00124637	-0.00124834	0	1.97195e-06	5.63961
14.55	-2.30997e-05	-29.4528	-0.00122791	-0.00122985	0	1.9414e-06	5.63574
14.56	-2.17422e-05	-29.4528	-0.00120972	-0.00121163	0	1.91133e-06	5.63187
14.57	-2.03878e-05	-29.4528	-0.0011918	-0.00119368	0	1.88173e-06	5.628
14.58	-1.90363e-05	-29.4528	-0.00117414	-0.001176	0	1.85258e-06	5.62414
14.59	-1.76875e-05	-29.4528	-0.00115675	-0.00115858	0	1.82388e-06	5.62029
14.6	-1.63412e-05	-29.4528	-0.00113962	-0.00114141	0	1.79563e-06	5.61644
14.61	-1.49973e-05	-29.4528	-0.00112274	-0.0011245	0	1.76782e-06	5.61259
14.62	-1.36554e-05	-29.4528	-0.0011061	-0.00110784	0	1.74044e-06	5.60876
14.63	-1.23155e-05	-29.4528	-0.00108972	-0.00109143	0	1.71349e-06	5.60492
14.64	-1.09774e-05	-29.4528	-0.00107358	-0.00107526	0	1.68695e-06	5.60109
14.65	-9.64078e-06	-29.4528	-0.00105767	-0.00105934	0	1.66083e-06	5.59727
14.66	-8.30555e-06	-29.4528	-0.00104201	-0.00104364	0	1.63511e-06	5.59345
14.67	-6.9715e-06	-29.4528	-0.00102657	-0.00102818	0	1.60979e-06	5.58964
14.68	-5.63844e-06	-29.4528	-0.00101136	-0.00101295	0	1.58486e-06	5.58583
14.69	-4.30618e-06	-29.4528	-0.000996383	-0.000997943	0	1.56032e-06	5.58203
14.7	-2.97453e-06	-29.4528	-0.000981624	-0.00098316	0	1.53616e-06	5.57823
14.71	-1.64331e-06	-29.4528	-0.000967083	-0.000968595	0	1.51237e-06	5.57444
14.72	-3.12315e-07	-29.4528	-0.000952757	-0.000954246	0	1.48896e-06	5.57065
14.73	1.01863e-06	-29.4528	-0.000938644	-0.00094011	0	1.46591e-06	5.56687
14.74	2.34973e-06	-29.4528	-0.000924739	-0.000926183	0	1.44321e-06	5.56309
14.75	3.68115e-06	-29.4528	-0.000911041	-0.000912462	0	1.42087e-06	5.55932
14.76	5.0131e-06	-29.4528	-0.000897546	-0.000898944	0	1.39887e-06	5.55556
14.77	6.34576e-06	-29.4528	-0.00088425	-0.000885627	0	1.37721e-06	5.55179
14.78	7.67932e-06	-29.4528	-0.000871151	-0.000872507	0	1.35589e-06	5.54804
14.79	9.01398e-06	-29.4528	-0.000858247	-0.000859582	0	1.3349e-06	5.54429
14.8	1.03499e-05	-29.4528	-0.000845534	-0.000846848	0	1.31424e-06	5.54054
14.81	1.16873e-05	-29.4528	-0.000833008	-0.000834302	0	1.2939e-06	5.5368
14.82	1.30264e-05	-29.4528	-0.000820669	-0.000821943	0	1.27387e-06	5.53306
14.83	1.43673e-05	-29.4528	-0.000808512	-0.000809766	0	1.25415e-06	5.52933
14.84	1.57102e-05	-29.4528	-0.000796535	-0.00079777	0	1.23474e-06	5.52561
14.85	1.70554e-05	-29.4528	-0.000784736	-0.000785952	0	1.21563e-06	5.52189
14.86	1.8403e-05	-29.4528	-0.000773112	-0.000774308	0	1.19682e-06	5.51817
14.87	1.97532e-05	-29.4528	-0.000761659	-0.000762838	0	1.17829e-06	5.51446
14.88	2.11062e-05	-29.4528	-0.000750377	-0.000751537	0	1.16006e-06	5.51075
14.89	2.24622e-05	-29.4528	-0.000739261	-0.000740403	0	1.1421e-06	5.50705
14.9	2.38214e-05	-29.4528	-0.00072831	-0.000729435	0	1.12443e-06	5.50336
14.91	2.5184e-05	-29.4528	-0.000717522	-0.000718629	0	1.10703e-06	5.49966
14.92	2.65502e-05	-29.4528	-0.000706893	-0.000707983	0	1.0899e-06	5.49598
14.93	2.79201e-05	-29.4528	-0.000696421	-0.000697494	0	1.07303e-06	5.4923
14.94	2.9294e-05	-29.4528	-0.000686105	-0.000687161	0	1.05643e-06	5.48862
14.95	3.0672e-05	-29.4528	-0.000675942	-0.000676982	0	1.04008e-06	5.48495
14.96	3.20544e-05	-29.4528	-0.000665929	-0.000666953	0	1.02399e-06	5.48128
14.97	3.34413e-05	-29.4528	-0.000656064	-0.000657072	0	1.00815e-06	5.47762
14.98	3.4833e-05	-29.4528	-0.000646346	-0.000647338	0	9.9255e-07	5.47397
14.99	3.62297e-05	-29.4528	-0.000636771	-0.000637748	0	9.77194e-07	5.47031
