0	0	-nan	-50.9993	-nan	inf	22.2927
3.61	10.4462	-50.8517	-50.8525	0	0.000807647	19.1117
3.62	10.444	-50.8495	-50.8503	0	0.000817457	19.094
3.63	10.4416	-50.8472	-50.848	0	0.00082739	19.0763
3.64	10.439	-50.8449	-50.8458	0	0.000837449	19.0586
3.65	10.4362	-50.8426	-50.8435	0	0.000847636	19.0408
3.66	10.4332	-50.8403	-50.8411	0	0.000857953	19.0229
3.67	10.4301	-50.8379	-50.8387	0	0.0008684	19.005
3.68	10.4267	-50.8354	-50.8363	0	0.000878979	18.9871
3.69	10.423	-50.833	-50.8339	0	0.000889693	18.9691
3.7	10.4192	-50.8305	-50.8314	0	0.000900543	18.9511
3.71	10.4152	-50.8279	-50.8288	0	0.00091153	18.933
3.72	10.411	-50.8254	-50.8263	0	0.000922657	18.9149
3.73	10.4066	-50.8227	-50.8237	0	0.000933924	18.8967
3.74	10.402	-50.8201	-50.821	0	0.000945335	18.8784
3.75	10.3972	-50.8174	-50.8184	0	0.000956891	18.8602
3.76	10.3922	-50.8147	-50.8156	0	0.000968593	18.8418
3.77	10.3869	-50.8119	-50.8129	0	0.000980443	18.8234
3.78	10.3815	-50.8091	-50.8101	0	0.000992444	18.805
3.79	10.3759	-50.8062	-50.8072	0	0.0010046	18.7865
3.8	10.3701	-50.8033	-50.8043	0	0.0010169	18.768
3.81	10.3641	-50.8004	-50.8014	0	0.00102937	18.7494
3.82	10.3578	-50.7974	-50.7984	0	0.00104199	18.7308
3.83	10.3514	-50.7944	-50.7954	0	0.00105477	18.7121
3.84	10.3448	-50.7913	-50.7923	0	0.00106772	18.6934
3.85	10.338	-50.7882	-50.7892	0	0.00108082	18.6746
3.86	10.331	-50.785	-50.7861	0	0.0010941	18.6558
3.87	10.3238	-50.7818	-50.7829	0	0.00110754	18.637
3.88	10.3163	-50.7785	-50.7796	0	0.00112116	18.618
3.89	10.3087	-50.7752	-50.7763	0	0.00113494	18.5991
3.9	10.3009	-50.7718	-50.773	0	0.0011489	18.5801
3.91	10.2929	-50.7684	-50.7696	0	0.00116304	18.561
3.92	10.2847	-50.765	-50.7661	0	0.00117736	18.5419
3.93	10.2763	-50.7614	-50.7626	0	0.00119186	18.5227
3.94	10.2677	-50.7579	-50.7591	0	0.00120654	18.5035
3.95	10.2589	-50.7542	-50.7555	0	0.00122141	18.4842
3.96	10.2499	-50.7506	-50.7518	0	0.00123647	18.4649
3.97	10.2407	-50.7468	-50.7481	0	0.00125172	18.4456
3.98	10.2314	-50.7431	-50.7443	0	0.00126716	18.4262
3.99	10.2218	-50.7392	-50.7405	0	0.00128279	18.4067
4	10.212	-50.7353	-50.7366	0	0.00129863	18.3872
4.01	10.2021	-50.7314	-50.7327	0	0.00131467	18.3677
4.02	10.1919	-50.7274	-50.7287	0	0.00133091	18.3481
