0	0	-nan	-44.0186	-nan	0	22.2927
2.98	0.291993	-43.9694	-43.9694	0	0	20.1251
2.99	0.288736	-43.9687	-43.9687	0	0	20.1105
3	0.285459	-43.9679	-43.9679	0	0	20.0959
3.01	0.282162	-43.9672	-43.9672	0	0	20.0812
3.02	0.278845	-43.9664	-43.9664	0	0	20.0665
3.03	0.275508	-43.9656	-43.9656	0	0	20.0517
3.04	0.272152	-43.9648	-43.9648	0	0	20.0369
3.05	0.268778	-43.964	-43.964	0	0	20.022
3.06	0.265384	-43.9631	-43.9631	0	0	20.0071
3.07	0.261972	-43.9623	-43.9623	0	0	19.9922
3.08	0.258541	-43.9614	-43.9614	0	0	19.9772
3.09	0.255093	-43.9606	-43.9606	0	0	19.9621
3.1	0.251626	-43.9597	-43.9597	0	0	19.947
3.11	0.248142	-43.9588	-43.9588	0	0	19.9318
3.12	0.244641	-43.9579	-43.9579	0	0	19.9166
3.13	0.241122	-43.957	-43.957	0	0	19.9014
3.14	0.237587	-43.956	-43.956	0	0	19.8861
3.15	0.234035	-43.9551	-43.9551	0	0	19.8707
3.16	0.230467	-43.9541	-43.9541	0	0	19.8553
3.17	0.226882	-43.9531	-43.9531	0	0	19.8399
3.18	0.223282	-43.9521	-43.9521	0	0	19.8244
3.19	0.219666	-43.9511	-43.9511	0	0	19.8088
3.2	0.216035	-43.9501	-43.9501	0	0	19.7932
3.21	0.212388	-43.9491	-43.9491	0	0	19.7776
3.22	0.208727	-43.948	-43.948	0	0	19.7619
3.23	0.205051	-43.9469	-43.9469	0	0	19.7461
3.24	0.201361	-43.9459	-43.9459	0	0	19.7303
3.25	0.197657	-43.9448	-43.9448	0	0	19.7145
3.26	0.193939	-43.9436	-43.9436	0	0	19.6986
3.27	0.190208	-43.9425	-43.9425	0	0	19.6827
3.28	0.186463	-43.9414	-43.9414	0	0	19.6667
3.29	0.182705	-43.9402	-43.9402	0	0	19.6506
3.3	0.178934	-43.939	-43.939	0	0	19.6345
3.31	0.175151	-43.9378	-43.9378	0	0	19.6184
3.32	0.171356	-43.9366	-43.9366	0	0	19.6022
3.33	0.167549	-43.9353	-43.9353	0	0	19.586
3.34	0.16373	-43.9341	-43.9341	0	0	19.5697
3.35	0.159899	-43.9328	-43.9328	0	0	19.5534
3.36	0.156058	-43.9315	-43.9315	0	0	19.537
3.37	0.152205	-43.9302	-43.9302	0	0	19.5206
3.38	0.148342	-43.9288	-43.9288	0	0	19.5041
3.39	0.144469	-43.9275	-43.9275	0	0	19.4876
3.4	0.140585	-43.9261	-43.9261	0	0	19.471
3.41	0.136692	-43.9247	-43.9247	0	0	19.4544
3.42	0.132789	-43.9233	-43.9233	0	0	19.4377
3.43	0.128877	-43.9219	-43.9219	0	0	19.421
3.44	0.124956	-43.9204	-43.9204	0	0	19.4042
3.45	0.121026	-43.9189	-43.9189	0	0	19.3874
3.46	0.117088	-43.9174	-43.9174	0	0	19.3705
3.47	0.113141	-43.9159	-43.9159	0	0	19.3536
3.48	0.109187	-43.9143	-43.9143	0	0	19.3367
3.49	0.105225	-43.9128	-43.9128	0	0	19.3196
3.5	0.101256	-43.9112	-43.9112	0	0	19.3026
3.51	0.0972794	-43.9095	-43.9095	0	0	19.2855
3.52	0.0932963	-43.9079	-43.9079	0	0	19.2683
3.53	0.0893067	-43.9062	-43.9062	0	0	19.2511
3.54	0.0853109	-43.9045	-43.9045	0	0	19.2338
3.55	0.0813091	-43.9028	-43.9028	0	0	19.2165
3.56	0.0773017	-43.9011	-43.9011	0	0	19.1992
3.57	0.0732889	-43.8993	-43.8993	0	0	19.1818
3.58	0.069271	-43.8975	-43.8975	0	0	19.1643
3.59	0.0652482	-43.8957	-43.8957	0	0	19.1468
3.6	0.0612209	-43.8938	-43.8938	0	0	19.1293
3.61	0.0571894	-43.8919	-43.8919	0	0	19.1117
3.62	0.0531539	-43.89	-43.89	0	0	19.094
3.63	0.0491146	-43.8881	-43.8881	0	0	19.0763
3.64	0.045072	-43.8861	-43.8861	0	0	19.0586
3.65	0.0410262	-43.8841	-43.8841	0	0	19.0408
3.66	0.0369776	-43.8821	-43.8821	0	0	19.0229
3.67	0.0329264	-43.88	-43.88	0	0	19.005
3.68	0.0288729	-43.8779	-43.8779	0	0	18.9871
3.69	0.0248174	-43.8758	-43.8758	0	0	18.9691
3.7	0.0207601	-43.8737	-43.8737	0	0	18.9511
3.71	0.0167015	-43.8715	-43.8715	0	0	18.933
3.72	0.0126416	-43.8693	-43.8693	0	0	18.9149
3.73	0.00858093	-43.867	-43.867	0	0	18.8967
3.74	0.00451962	-43.8648	-43.8648	0	0	18.8784
3.75	0.000458	-43.8624	-43.8624	0	0	18.8602
3.76	-0.00360365	-43.8601	-43.8601	0	0	18.8418
3.77	-0.00766505	-43.8577	-43.8577	0	0	18.8234
3.78	-0.0117259	-43.8553	-43.8553	0	0	18.805
3.79	-0.015786	-43.8528	-43.8528	0	0	18.7865
3.8	-0.0198449	-43.8503	-43.8503	0	0	18.768
3.81	-0.0239025	-43.8478	-43.8478	0	0	18.7494
3.82	-0.0279584	-43.8452	-43.8452	0	0	18.7308
3.83	-0.0320124	-43.8426	-43.8426	0	0	18.7121
3.84	-0.0360642	-43.84	-43.84	0	0	18.6934
3.85	-0.0401135	-43.8373	-43.8373	0	0	18.6746
3.86	-0.0441599	-43.8346	-43.8346	0	0	18.6558
3.87	-0.0482034	-43.8318	-43.8318	0	0	18.637
3.88	-0.0522434	-43.829	-43.829	0	0	18.618
3.89	-0.0562799	-43.8262	-43.8262	0	0	18.5991
3.9	-0.0603125	-43.8233	-43.8233	0	0	18.5801
3.91	-0.0643408	-43.8203	-43.8203	0	0	18.561
3.92	-0.0683648	-43.8174	-43.8174	0	0	18.5419
3.93	-0.072384	-43.8143	-43.8143	0	0	18.5227
